Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production Tons,Average Employees,Labor Hours
2020,3601770,Tamaqua Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17938",,Appalachia Northern,0,5,12858
2020,3601818,R S & W Drift,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,R S & W Coal Co Inc,"2203 East Main St., Sacramento, PA 17968",,Appalachia Northern,17505,9,12141
2020,3601877,K K Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,K K Coal Llc,"1100 Mountain Side Rd, Cumbola, PA 17930",,Appalachia Northern,2001,4,2901
2020,3601965,Buck Run P-8 P-10,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,129739,17,32345
2020,3601966,New St. Nicholas Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,0,21,44690
2020,3601977,Wadesville P-33,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,186090,29,46941
2020,3602014,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938",,Appalachia Northern,0,3,4040
2020,3602014,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938",,Appalachia Northern,0,2,4039
2020,3602073,Blaschak Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,0,65,108118
2020,3603287,Premium Fine Coal Inc,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Premium Fine Coal Inc,"1271 Clamtown Road, P.O. Box 2, Tamaqua, PA 18252",,Appalachia Northern,0,5,10331
2020,3605518,Eagle Hill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965",,Appalachia Northern,5582,2,5294
2020,3606428,Tuscarora Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Kuperavage Ent Inc. / Tuscaror,"50 Breaker Road, P.O. Box 99, Middleport, PA 17953",,Appalachia Northern,0,4,6039
2020,3607240,E O J Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,E O J Inc,"2401 Summer Valley Road, New Ringgold, PA 17960",,Appalachia Northern,16348,3,6422
2020,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Sherman Mountain Coal Company,"P.O. Box 93, Elysburg, PA 17824",,Appalachia Northern,0,3,3456
2020,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Sherman Mountain Coal Company,"P.O. Box 93, Elysburg, PA 17824",,Appalachia Northern,0,2,3456
2020,3607636,Mid Port Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Joe Kuperavage Coal Co.,"916 Park Ave, Port Carbon, PA 17965",,Appalachia Northern,14537,3,6769
2020,3607730,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Ha, PA 17972",,Appalachia Northern,5533,4,7190
2020,3607805,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",,Appalachia Northern,0,41,81515
2020,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",,Appalachia Northern,0,2,4582
2020,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",,Appalachia Northern,0,2,4582
2020,3608034,Sherman Mountain Coal Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Sherman Mountain Coal Company,"P.O. Box 183, Elysburg, PA 17824",,Appalachia Northern,342,2,2080
2020,3608140,Bell Corp,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Bell Corp,"739 Broad Street, Tuscarora, PA 17982",,Appalachia Northern,539,2,225
2020,3608494,Good Spring South,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Rausch Creek Mining Llc,"978 Gap Street, Valley View, PA 17983",,Appalachia Northern,82644,12,2532
2020,3608581,Girard Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,0,17,30709
2020,3608590,Continental Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Corporatio,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,64540,17,40404
2020,3608679,No 5 Vein,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Wheel's Coal Company,"59 Main St, Tremont, PA 17981",,Appalachia Northern,7601,7,11830
2020,3608684,Hynoski Bros Shenandoah Strip,Pennsylvania (Anthracite),Schuylkill,Temporarily closed,Surface,Independent Producer Operator,Mine only,Hynoski Bros Exc. Inc,"421 Meyers St, Centralia, PA 17921",,Appalachia Northern,3185,1,520
2020,3608857,Rausch Creek Coal Preparation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Rausch Creek Coal Preparation,"P.O. Box 1, Wiconisco, PA 17097",,Appalachia Northern,0,4,6312
2020,3608857,Rausch Creek Coal Preparation,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Rausch Creek Coal Preparation,"P.O. Box 1, Wiconisco, PA 17097",,Appalachia Northern,0,3,6312
2020,3608860,Ellangowan Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",United Mine Workers Of America,Appalachia Northern,192166,17,34704
2020,3608893,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Alfred Brown Coal Company,"71 Hill Rd, Hegins, PA 17938",,Appalachia Northern,2837,4,3858
2020,3609059,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"50 Breaker Rd. P.O. Box 99, Middleport, PA 17953",,Appalachia Northern,18982,3,6417
2020,3609068,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970",,Appalachia Northern,0,3,6539
2020,3609068,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970",,Appalachia Northern,0,4,6539
2020,3609150,Jett #2 Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Jett Contracting Co.,"231 Winfield Dr, Brockton, PA 17925",,Appalachia Northern,356,1,1240
2020,3609304,Park Mine Coal Company,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Park Mine Coal Company,"294 Pine Creek Drive, Orwigsburg, PA 17961",,Appalachia Northern,30530,2,3270
2020,3609401,Primrose Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers Of America,Appalachia Northern,140279,27,54648
2020,3609511,Selkirk 2,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,J C Coal Inc,"15 Teaberry Hill Road, Minersville, PA 17954",,Appalachia Northern,9569,2,1200
2020,3609547,Brownsville,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Keystone Anthracite Company In,"259 North Second Street, Girardville, PA 17935",,Appalachia Northern,64046,12,29120
2020,3609963,Slope #2,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,S & J Coal Mine,"15 Motter Drive, Pine Grove, PA 17963",,Appalachia Northern,10281,6,10057
2020,3610210,Mahanoy City Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934",,Appalachia Northern,35173,6,11301
2020,3610233,Broad Mountain Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Independent Producer Operator,Mine only,Little Buck Coal Co.,"21 Pine Lane, Pine Grove, PA 17963",,Appalachia Northern,3770,4,8320
2020,3610275,Packer Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Hynoski Brothers Excavating In,"421 Meyers Street, Centralia, PA 17921",,Appalachia Northern,6392,3,3025
2020,3603328,Mine No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Pbs Coals, Inc.","P.O. Box 260, Friedens, PA 15541",,Appalachia Northern,167309,59,121030
2020,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,"Pbs Coals, Inc.","1576 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,0,1,1596
2020,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,"Pbs Coals, Inc.","1576 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,0,15,30333
2020,3603330,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Preparation Plant,Pbs Coals Inc,"1576 Stoystown Road, P.O. Box, Friedens, PA 15541",,Appalachia Northern,0,3,5424
2020,3603330,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Pbs Coals Inc,"1576 Stoystown Road, P.O. Box, Friedens, PA 15541",,Appalachia Northern,0,23,48818
2020,3607928,Fieg Bros Coal Co.,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Fieg Bros Coal Co.,"P.O. Box 38, Berlin, PA 15530",,Appalachia Northern,63061,12,25711
2020,3608501,Mountaineer #1,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530",,Appalachia Northern,3707,7,2626
2020,3609189,3163,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,E.E. & S. Auger Mining Inc.,"687 Ambrose Road, Home, PA 15747",,Appalachia Northern,1355,3,264
2020,3609305,Kellar #3  Sn #3153,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Independent Producer Operator,Mine only,Kellar Augering Inc.,"11976 Rt 954 Hwy N., Creekside, PA 15732",,Appalachia Northern,4029,3,894
2020,3609371,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,611730,78,179222
2020,3609525,Mine 78 Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",,Appalachia Northern,0,21,42971
2020,3609666,Horning Deep Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,160411,48,101528
2020,3609881,"Coal Loaders, Inc.",Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658",,Appalachia Northern,22411,4,8522
2020,3609893,Acosta Deep Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,Wilson Creek Energy Llc,"1576 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,362347,84,175305
2020,3609973,Maple Springs Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive, Suite 200, Johnstown, PA 15904",,Appalachia Northern,87395,27,53100
2020,3609975,Laurel Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Independent Producer Operator,Preparation Plant,"Lct Energy, Lp","938 Mt. Airy Drive, Suite 200, Johnstown, PA 15904",,Appalachia Northern,0,11,24108
2020,3610041,North Fork,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Ak Coal Resources, Inc.","1134 Stoystown Road, Friedens, PA 15541",,Appalachia Northern,68004,33,69066
2020,3610150,Mast Mine,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Heritage Coal & Natural Resour,"550 Beagle Road, Rockwood, PA 15557",,Appalachia Northern,178971,35,68745
2020,3610165,Solomon Run,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Elk Resources Inc,"30 Pounds Road, West Lebanon, PA 15783",,Appalachia Northern,63425,10,13683
2020,3610272,Craighead Mine,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"1117 Shaw Mines Road, Meyersdale, PA 15552",,Appalachia Northern,2172,4,1014
2020,3610306,Saylor Mine,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Heritage Coal & Natural Resour,"1117 Shaw Mine Road, Meyersdale, PA 15552",,Appalachia Northern,7422,4,1719
2020,3610307,Ferko Strip,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Mountaineering Mining Corporat,"1010 Garrett Shortcut Road, Berlin, PA 15530",,Appalachia Northern,9874,7,4797
2020,3610329,Big Pine Mine,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Fieg Brothers,"P.O. Box 38, Berlin, PA 15530",,Appalachia Northern,336,3,911
2020,3610340,Beachley Strip,Pennsylvania (Bituminous),Somerset,Active,Surface,Independent Producer Operator,Mine only,Fieg Brothers,"P.O. Box 38, Berlin, PA 15530",,Appalachia Northern,3748,2,746
2020,3608567,Scrubgrass Fuel Handling Facil,Pennsylvania (Bituminous),Venango,Active,Surface,Independent Producer Operator,Preparation Plant,Scrubgrass Generating Company,"2151 Lisbon Road, Kennerdell, PA 16374",,Appalachia Northern,0,10,18553
2020,3607416,Enlow Fork Mine,Pennsylvania (Bituminous),Washington,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"267 Archer Road, Prosperity, PA 15329",,Appalachia Northern,5691381,492,766197
2020,3610263,Gurdish Mine,Pennsylvania (Bituminous),Washington,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Amerikohl Mining,"202 Sunset Drive, Butler, PA 16001",,Appalachia Northern,15081,5,3236
2020,3608517,"Adc, Inc Pit 008",Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,Gary Gioia Coal Co.,"319 Karen Dr, Elizabeth, PA 15037",,Appalachia Northern,3479,2,3285
2020,3610089,Rustic Ridge #1 Mine,Pennsylvania (Bituminous),Westmoreland,Active,Underground,Independent Producer Operator,Mine only,Lct Energy Lp,"938 Mt. Airy Drive, Suite 200, Johnstown, PA 15904",,Appalachia Northern,362861,85,180094
2020,3610257,Mellon # 5 Mine,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Independent Producer Operator,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658",,Appalachia Northern,41217,7,14501
2020,4002467,Baldwin Plant,Tennessee,Anderson,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,Premium Coal Company Inc,"302 S. Jefferson St., Roanoke, VA 24011",,Appalachia Central,0,2,3920
2020,4002467,Baldwin Plant,Tennessee,Anderson,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,Premium Coal Company Inc,"302 S. Jefferson St., Roanoke, VA 24011",,Appalachia Central,0,2,3920
2020,4001038,Kopper Glo Preparation Plant,Tennessee,Claiborne,"Active, men working, not producing",Surface,Independent Producer Operator,Preparation Plant,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",,Appalachia Central,0,1,1997
2020,4001038,Kopper Glo Preparation Plant,Tennessee,Claiborne,"Active, men working, not producing",Underground,Independent Producer Operator,Preparation Plant,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",,Appalachia Central,0,8,17969
2020,4003353,Shm-14,Tennessee,Claiborne,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",,Appalachia Central,9058,2,634
2020,4003441,Cooper Ridge Deep Mine,Tennessee,Claiborne,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",,Appalachia Central,82813,23,52996
2020,4102840,San Miguel Lignite Mine,Texas,Atascosa,Active,Surface,Operating Subsidiary,Mine only,"Nacg Texas, Inc.","P.O. Box 399, Jourdanton, TX 78026",,Interior,2647716,310,491704
2020,4103101,South Hallsville No 1 Mine,Texas,Harrison,Active,Surface,Operating Subsidiary,Mine only,The Sabine Mining Company,"6501 Farm Road 968 West, Hallsville, TX 75650",,Interior,1626283,245,463079
2020,4104864,Marshall Mine,Texas,Harrison,Active,Surface,Independent Producer Operator,Mine only,Caddo Creek Resources Company,"3900 Fm 1186, Marshall, TX 75672",,Interior,83235,25,45655
2020,4104586,Kosse Strip,Texas,Limestone,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"4731 East Hwy 7, Kosse, TX 76653",International Brotherhood Of Electrical Workers,Interior,10104901,345,802667
2020,4103739,Eagle Pass Mine,Texas,Maverick,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Dos Republicas Coal,"607 County Road 305, Eagle Pass, TX 78852",,Interior,294026,136,166565
2020,4103428,Calvert Mine,Texas,Robertson,Active,Surface,Independent Producer Operator,Mine only,Black Walnut Management Compan,"P.O. Box H, Bremond, TX 76629",,Interior,1972073,95,177130
2020,4104964,Liberty,Texas,Rusk,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",International Brotherhood Of Electrical Workers,Interior,2954048,172,361499
2020,4201444,Savage Coal Terminal,Utah,Carbon,Active,Surface,Independent Producer Operator,Preparation Plant,Savage Services Corporation,"P.O. Box 1001, Price, UT 84501",,Uinta Region,0,11,27668
2020,4201444,Savage Coal Terminal,Utah,Carbon,Active,Underground,Independent Producer Operator,Preparation Plant,Savage Services Corporation,"P.O. Box 1001, Price, UT 84501",,Uinta Region,0,11,27667
2020,4201566,Skyline Mine #3,Utah,Carbon,Active,Underground,Operating Subsidiary,Mine only,Canyon Fuel Company Llc,"Hc 35 Box 380, Helper, UT 84526",,Uinta Region,3687574,400,868250
2020,4202093,Sunnyside Waste Coal Site,Utah,Carbon,Active,Surface,Operating Subsidiary,Preparation Plant,Sunnyside Cogeneration Associa,"P.O. Box 159, Sunnyside, UT 84539",,Uinta Region,0,11,23051
2020,4202241,Lila Canyon,Utah,Carbon,Active,Underground,Independent Producer Operator,Mine only,"Emery County Coal Resources, I","P.O. Box 910, East Carbon, UT 84520",,Uinta Region,3301880,265,619984
2020,4202455,Castle Valley Prep Plant,Utah,Carbon,Active,Underground,Operating Subsidiary,Preparation Plant,Canyon Fuel Company Llc,"P.O. Box 1029, Wellington, UT 84542",,Uinta Region,0,8,15344
2020,4200079,Emery Mine,Utah,Emery,Active,Underground,Independent Producer Operator,Mine only,"Bronco Utah Operations, Llc.","P.O. Box 527, Emery, UT 84522",,Uinta Region,474431,89,213300
2020,4202052,Hunter Prep Plant,Utah,Emery,Active,Underground,Operating Subsidiary,Preparation Plant,"Hunter Prep Plant, Llc","597 South Sr 24, Salina, UT 84654",,Uinta Region,0,15,32445
2020,4202263,Gentry Mine #3,Utah,Emery,Active,Underground,Independent Producer Operator,Mine only,Gentry Mountain Mining Llc,"P.O. Box 475, Huntington, UT 84528",,Uinta Region,659914,77,177405
2020,4202335,Gentry Mountain #4,Utah,Emery,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Gentry Mountain Mining Llc,"P.O. Box 475, Huntington, UT 84528",,Uinta Region,11382,9,10322
2020,4202395,Gentry Mountain Mine Surface,Utah,Emery,Active,Underground,Independent Producer Operator,Preparation Plant,Gentry Mountain Mining Llc,"P.O. Box 475, Huntington, UT 84528",,Uinta Region,0,31,62569
2020,4202519,Coal Hollow Mine,Utah,Kane,Active,Surface,Independent Producer Operator,Mine only,Alton Coal Development Llc,"463 North 100 W Suite 1, Cedar City, UT 84721",,Western,569090,35,118696
2020,4200089,Sufco,Utah,Sevier,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Canyon Fuel Company Llc,"597 South Sr24, Salina, UT 84654",,Uinta Region,4458836,411,852301
2020,1519839,No. 3,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Southeastern Coal, Inc.","342 Chadwick Drive, Tazewell, VA 24651",,Appalachia Central,8754,1,490
2020,4403010,Ce#3,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Preparation Plant,"Clintwood Jod, Llc","23596 Hwy 194e, Feds Creek, KY 41524",,Appalachia Central,0,29,68615
2020,4404212,#7 Prep Plant,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Preparation Plant,"Wellmore Coal Company, Llc","1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,0,2,4375
2020,4404212,#7 Prep Plant,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Preparation Plant,"Wellmore Coal Company, Llc","1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,0,6,17498
2020,4404856,Buchanan Mine #1,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Buchanan Minerals, Llc","P.O. Box Drawer L, Oakwood, VA 24631",,Appalachia Central,3766386,422,904530
2020,4404982,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,0,17,44444
2020,4404982,Wellmore #8 Prep Plant,Virginia,Buchanan,Active,Underground,Operating Subsidiary,Preparation Plant,The Black Diamond Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,0,26,66667
2020,4406748,Jv 16 Mine,Virginia,Buchanan,Temporarily closed,Underground,Independent Producer Operator,Mine only,Mountaineer Metallurgical Hold,"499 Putnam Bypass, Honaker, VA 24260",,Appalachia Central,56457,29,61891
2020,4406868,No 6,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"A B & J Coal Company, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,8292,14,14350
2020,4407047,Mine No. 2,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,"Cbs Energy, Inc.","2703 Steelsburg Highway, Suite, Cedar Bluff, VA 24609",,Appalachia Central,39984,15,22666
2020,4407085,Cv#37 Auger Miner,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,14794,3,2700
2020,4407199,Laurel Branch Surface,Virginia,Buchanan,Active,Surface,Operating Subsidiary,Mine only,"Clintwood Jod, Llc","23956 Hwy 194 E, Fedscreek, KY 41524",,Appalachia Central,323816,83,175698
2020,4407220,Jv 17 Mine,Virginia,Buchanan,Temporarily closed,Underground,Independent Producer Operator,Mine only,Mountaineer Metallurgical Hold,"265 Hambley Blvd Suite 200, Pikeville, KY 41501",,Appalachia Central,78273,31,71690
2020,4407225,Huffman Fk.,Virginia,Buchanan,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,10646,8,15780
2020,4407268,Lower Mill,Virginia,Buchanan,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Cbs Energy, Inc..","2703 Steelsburg Highway, Suite, Cedar Bluff, VA 24609",,Appalachia Central,6383,13,7172
2020,4407285,Piney Branch Surface Mine,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","23956 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,1055,3,11677
2020,4407318,Hackney Creek Hagy,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,112092,57,104824
2020,4407355,Cv#1 Surface Mine,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Civil, Llc","799 Hwy 3459, Harlan, KY 40831",,Appalachia Central,21372,22,20191
2020,4407366,Tilley,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Banner Blue Coal Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,219237,64,147972
2020,4407392,Elk Creek Surface,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,132539,24,66740
2020,4407400,Airport Surface,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,Surface Minerals Company,"1073 Riverview Street, Grundy, VA 24614",,Appalachia Central,336216,55,111451
2020,4609370,#57 Miner,Virginia,Buchanan,Active,Surface,Independent Producer Operator,Mine only,"Clintwood Jod, Llc","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,49996,7,15715
2020,4405311,Mcclure River Plant,Virginia,Dickenson,Active,Surface,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Contura, Llc","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers Of America,Appalachia Central,0,1,2962
2020,4405311,Mcclure River Plant,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Preparation Plant,"Dickenson-Russell Contura, Llc","5703 Crutchfield Dr, Norton, VA 24273",United Mine Workers Of America,Appalachia Central,0,62,145163
2020,4407115,Baden #1,Virginia,Dickenson,Active,Surface,Independent Producer Operator,Mine only,A & G Coal Corporation,"P.O. Box 2178, Beaver, WV 25813",,Appalachia Central,12712,17,31680
